COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,CS95-40,2020,CS95-32, CS95-40, , , , , , , , , , , , ,CS95-80, , , , , , , , , , , , , ,0.13953488372093023,7,6,85.71428571428571
95018-3,CS95-40,2020,CS95-40, , , , , , , , , , , , , ,CS95-80, CS95-32, , , , , , , , , , , , ,0.13953488372093023,43,6,13.953488372093023
95018-3,CS95-40,2020,CS95-50, CS95-40, , , , , , , , , , , , ,CS95-63, , , , , , , , , , , , , ,0.11627906976744186,13,5,38.46153846153847
95018-3,CS95-40,2020,CS95-63, CS95-40, , , , , , , , , , , , ,CS95-50, , , , , , , , , , , , , ,0.11627906976744186,10,5,50.0
95018-3,CS95-40,2020,CS95-40, , , , , , , , , , , , , ,CS95-50, CS95-63, , , , , , , , , , , , ,0.11627906976744186,43,5,11.627906976744185
95018-3,AFM40-F04D-A,2020,AFM40-F04D-A, AR40-F03H-B, , , , , , , , , , , , ,AF40-F04D-A, , , , , , , , , , , , , ,0.5833333333333334,7,7,100.0
95018-3,AFM40-F04D-A,2020,AFM40-F04D-A, AF40-F04D-A, , , , , , , , , , , , ,AR40-F03H-B, , , , , , , , , , , , , ,0.5833333333333334,11,7,63.63636363636363
95018-3,AFM40-F04D-A,2020,AFM40-F04D-A, , , , , , , , , , , , , ,AR40-F03H-B, AF40-F04D-A, , , , , , , , , , , , ,0.5833333333333334,12,7,58.333333333333336
95018-3,AFM40-F04D-A,2020,KQ2H08-U02A, AFM40-F04D-A, , , , , , , , , , , , ,AF40-F04D-A, , , , , , , , , , , , , ,0.5,6,6,100.0
95018-3,AFM40-F04D-A,2020,AFM40-F04D-A, AF40-F04D-A, , , , , , , , , , , , ,KQ2H08-U02A, , , , , , , , , , , , , ,0.5,11,6,54.54545454545454
95018-3,AFM40-F04D-A,2020,AFM40-F04D-A, , , , , , , , , , , , , ,KQ2H08-U02A, AF40-F04D-A, , , , , , , , , , , , ,0.5,12,6,50.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, , , , , , , , , , , , , ,VX220AGXB, , , , , , , , , , , , , ,0.15384615384615385,26,4,15.384615384615385
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, , , , , , , , , , , , , ,AS2201F-01-06SA, , , , , , , , , , , , , ,0.15384615384615385,26,4,15.384615384615385
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, PSE560-02-28, AS2201F-02-06SA, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, AN30-03, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AS2201F-02-06SA, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, IS10E-20F02-6L-A, AN30-03, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,Y200-A, AS2201F-02-06SA, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, IS10E-20F02-6L-A, AN30-03, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AS2201F-02-06SA, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AS2201F-02-06SA, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, IS10E-20F02-6L-A, VQ7-6-FG-S-3ZA02, AN30-03, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, IS10E-20F02-6L-A, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, AN30-03, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,Y200-A, IS10E-20F02-6L-A, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, AN30-03, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, Y200-A, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, IS10E-20F02-6L-A, AS2201F-02-06SA, AN30-03, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AS2201F-02-06SA, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AN30-03, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AN30-03, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, IS10E-20F02-6L-A, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AN30-03, AS2201F-02-06SA, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AN30-03, AS2201F-02-06SA, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,Y200-A, AN30-03, AS2201F-02-06SA, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AN30-03, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AN30-03, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AN30-03, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, IS10E-20F02-6L-A, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,Y200-A, AN30-03, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, IS10E-20F02-6L-A, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, PSE560-02-28, AN30-03, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AW30-F03BG1-B, , , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, PSE560-02-28, AW30-F03BG1-B, , , , , , , , , , , ,AR20-F02BG-B, AN30-03, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AW30-F03BG1-B, Y200-A, , , , , , , , , , , ,AR20-F02BG-B, AN30-03, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AN30-03, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , , ,AR20-F02BG-B, AN30-03, AS2201F-02-06SA, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , , ,AN30-03, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AN30-03, AW30-F03BG1-B, , , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, AW30-F03BG1-B, , , , , , , , , , , ,AR20-F02BG-B, AN30-03, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, AN30-03, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,Y200-A, IS10E-20F02-6L-A, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, Y200-A, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, AW30-F03BG1-B, IS10E-20F02-6L-A, , , , , , , , , , ,AR20-F02BG-B, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, PSE560-02-28, AS2201F-02-06SA, AW30-F03BG1-B, , , , , , , , , , ,AR20-F02BG-B, AN30-03, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,AR20-F02BG-B, AN30-03, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,AR20-F02BG-B, AN30-03, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, AN30-03, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, PSE560-02-28, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,AR20-F02BG-B, AN30-03, AS2201F-02-06SA, IS10E-20F02-6L-A, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, Y200-A, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,AR20-F02BG-B, AN30-03, AS2201F-02-06SA, IS10E-20F02-6L-A, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AN30-03, AW30-F03BG1-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AN30-03, AS2201F-02-06SA, AW30-F03BG1-B, , , , , , , , , , ,AR20-F02BG-B, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AN30-03, AW30-F03BG1-B, IS10E-20F02-6L-A, , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, PSE560-02-28, AN30-03, AW30-F03BG1-B, , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, AN30-03, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, PSE560-02-28, IS10E-20F02-6L-A, AW30-F03BG1-B, , , , , , , , , , ,AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CDRA1BS80-180CZ-A93, PSE560-02-28, AW30-F03BG1-B, Y200-A, , , , , , , , , , ,AR20-F02BG-B, AN30-03, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AS2201F-02-06SA, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AS2201F-02-06SA, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, VQ7-6-FG-S-3ZA02, AN30-03, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,Y200-A, AS2201F-02-06SA, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, IS10E-20F02-6L-A, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, AN30-03, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, PSE560-02-28, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AS2201F-02-06SA, AN30-03, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, Y200-A, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AS2201F-02-06SA, AN30-03, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, IS10E-20F02-6L-A, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, AS2201F-02-06SA, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AN30-03, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AS2201F-02-06SA, AN30-03, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, AN30-03, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AN30-03, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, PSE560-02-28, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AN30-03, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, Y200-A, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,Y200-A, AN30-03, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , ,CDRA1BS80-180CZ-A93, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AS2201F-02-06SA, AR20-F02BG-B, AW30-F03BG1-B, , , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, AR20-F02BG-B, VQ7-6-FG-S-3ZA02, , , , , , , , , , , ,CDRA1BS80-180CZ-A93, IS10E-20F02-6L-A, AS2201F-02-06SA, AN30-03, PSE560-02-28, Y200-A, , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,KQ2L06-M5A, AW30-F03BG1-B, , , , , , , , , , , , ,CQ2A25-10SM-X1X3542A, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,CQ2A25-10SM-X1X3542A, AW30-F03BG1-B, , , , , , , , , , , , ,KQ2L06-M5A, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, , , , , , , , , , , , , ,KQ2L06-M5A, CQ2A25-10SM-X1X3542A, , , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,AW30-F03BG1-B,2020,AW20-F02G1H-B, AW30-F03BG1-B, , , , , , , , , , , , ,AN10-01, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AN10-01, AW30-F03BG1-B, , , , , , , , , , , , ,AW20-F02G1H-B, , , , , , , , , , , , , ,0.11538461538461539,6,3,50.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, , , , , , , , , , , , , ,AW20-F02G1H-B, AN10-01, , , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,AW30-F03BG1-B,2020,KQ2L06-U01A, AW30-F03BG1-B, , , , , , , , , , , , ,AN10-01, , , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,AW30-F03BG1-B,2020,AN10-01, AW30-F03BG1-B, , , , , , , , , , , , ,KQ2L06-U01A, , , , , , , , , , , , , ,0.11538461538461539,6,3,50.0
95018-3,AW30-F03BG1-B,2020,IS10E-20F02-6L-A, AW30-F03BG1-B, , , , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, Y200-A, , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,PSE560-02-28, AW30-F03BG1-B, , , , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, IS10E-20F02-6L-A, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, Y200-A, , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, Y200-A, , , , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, IS10E-20F02-6L-A, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, AN30-03, PSE560-02-28, , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, , , , , , , , , , , , , ,CDRA1BS80-180CZ-A93, AR20-F02BG-B, AN30-03, AS2201F-02-06SA, VQ7-6-FG-S-3ZA02, IS10E-20F02-6L-A, PSE560-02-28, Y200-A, , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, , , , , , , , , , , , , ,KQ2L06-U01A, AN10-01, , , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,AW30-F03BG1-B,2020,VT307-4D1-01-F, AW30-F03BG1-B, , , , , , , , , , , , ,VY1100-201F-N, VX212BLAXNBB, , , , , , , , , , , , ,0.11538461538461539,6,3,50.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, VX212BLAXNBB, , , , , , , , , , , , ,VT307-4D1-01-F, VY1100-201F-N, , , , , , , , , , , , ,0.11538461538461539,7,3,42.857142857142854
95018-3,AW30-F03BG1-B,2020,VY1100-201F-N, AW30-F03BG1-B, , , , , , , , , , , , ,VT307-4D1-01-F, VX212BLAXNBB, , , , , , , , , , , , ,0.11538461538461539,5,3,60.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, VY1100-201F-N, VX212BLAXNBB, , , , , , , , , , , ,VT307-4D1-01-F, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
95018-3,AW30-F03BG1-B,2020,AW30-F03BG1-B, , , , , , , , , , , , , ,VT307-4D1-01-F, VY1100-201F-N, VX212BLAXNBB, , , , , , , , , , , ,0.11538461538461539,26,3,11.538461538461538
95018-3,AW30-F03BG1-B,2020,AN30-03, AW30-F03BG1-B, , , , , , , , , , , , ,AN10-01, , , , , , , , , , , , , ,0.11538461538461539,5,3,60.0
95018-3,AW30-F03BG1-B,2020,AN10-01, AW30-F03BG1-B, , , , , , , , , , , , ,AN30-03, , , , , , , , , , , , , ,0.11538461538461539,6,3,50.0
95018-3,AW30-F03BG1-B,2020,VT307-4D1-01-F, VY1100-201F-N, AW30-F03BG1-B, , , , , , , , , , , ,VX212BLAXNBB, , , , , , , , , , , , , ,0.11538461538461539,5,3,60.0
95018-3,AW30-F03BG1-B,2020,VT307-4D1-01-F, VY1100-201F-N, AW30-F03BG1-B, , , , , , , , , , , ,AN10-01, , , , , , , , , , , , , ,0.11538461538461539,5,3,60.0
95018-3,AW30-F03BG1-B,2020,VY1100-201F-N, AW30-F03BG1-B, , , , , , , , , , , , ,VT307-4D1-01-F, AN10-01, , , , , , , , , , , , ,0.11538461538461539,5,3,60.0
95018-3,AW30-F03BG1-B,2020,VT307-4D1-01-F, AW30-F03BG1-B, AN10-01, , , , , , , , , , , ,VY1100-201F-N, , , , , , , , , , , , , ,0.11538461538461539,4,3,75.0
95018-3,AW30-F03BG1-B,2020,VY1100-201F-N, AW30-F03BG1-B, AN10-01, , , , , , , , , , , ,VT307-4D1-01-F, , , , , , , , , , , , , ,0.11538461538461539,3,3,100.0
